Baseline Decision Tree
9,9
8,0
5,4
9,5
9,9
1,1
1,1
1,3
0,8
7,9
2,0
1,1
3,3
9,9
3,0
3,3
9,9
0,9
7,7
1,1
6,6
1,1
2,2
7,7
9,9
8,8
1,1
1,1
8,8
8,2
4,9
8,8
8,8
5,9
8,8
1,1
9,9
9,9
1,1
1,1
1,1
7,7
0,0
5,5
9,9
9,5
1,1
4,1
5,5
1,1
9,8
0,9
5,5
9,9
0,0
0,1
8,8
9,5
5,4
1,1
1,1
2,9
0,0
0,0
9,9
0,0
1,1
4,4
6,0
2,9
5,3
1,1
1,1
5,9
9,9
8,8
5,4
1,1
0,4
9,9
1,7
5,1
5,0
5,5
4,0
2,6
9,9
9,9
7,7
9,6
8,8
4,5
1,1
1,1
5,5
1,1
9,9
9,9
0,0
0,0
4,9
8,8
8,8
2,2
4,4
5,5
8,8
5,5
5,5
9,4
1,1
9,9
2,2
5,5
8,8
9,9
8,8
1,4
8,8
9,9
1,1
5,5
5,5
9,9
1,1
1,1
2,6
9,9
0,4
5,9
1,1
1,1
8,8
1,1
9,9
1,1
5,4
9,9
0,0
0,2
5,5
0,0
1,1
2,9
9,4
2,4
4,9
9,9
9,9
1,1
1,1
5,5
9,9
1,1
5,5
0,0
1,1
9,5
9,5
3,3
4,0
8,8
0,0
1,1
1,1
1,1
1,1
1,1
9,9
0,0
5,5
9,9
9,5
0,0
9,4
1,1
1,1
0,0
8,8
9,5
4,9
1,1
4,4
9,9
9,4
1,1
9,9
4,4
0,9
3,3
1,1
9,9
1,1
2,9
9,5
7,7
9,9
1,7
9,9
2,9
5,9
0,0
9,9
0,0
9,0
9,1
8,8
1,1
5,5
0,4
9,4
5,5
0,0
5,0
9,9
1,0
8,8
1,1
1,1
9,9
4,8
1,1
5,9
4,4
5,4
1,3
9,8
9,5
0,4
1,1
9,9
1,1
1,9
0,9
1,1
9,6
9,5
9,9
4,2
0,1
2,2
0,0
9,9
9,9
1,1
1,1
9,5
0,0
9,9
1,7
8,9
1,1
1,1
1,1
9,9
0,0
4,9
7,3
1,1
1,1
9,4
3,1
1,1
1,1
4,4
8,5
9,9
2,2
7,7
9,9
9,5
4,4
5,9
1,1
1,7
0,0
8,5
8,8
9,9
4,5
0,0
1,4
9,4
6,6
1,3
5,9
6,0
3,1
5,5
1,1
3,3
9,9
8,2
8,8
1,1
9,9
1,1
0,0
9,8
5,9
1,0
5,5
4,9
5,5
1,1
1,1
1,1
7,7
8,6
1,1
9,9
9,9
3,1
4,4
1,1
9,8
5,5
5,9
9,9
7,7
9,9
8,8
9,9
8,9
9,0
9,5
4,9
0,0
1,1
9,5
5,5
4,1
5,9
4,4
1,1
4,6
3,7
1,1
9,9
9,4
8,8
6,8
5,5
8,8
0,0
4,4
5,5
9,4
9,9
9,9
0,5
3,3
8,1
8,8
1,1
5,4
4,9
1,1
1,1
5,1
1,4
4,9
2,0
9,5
4,4
9,2
0,4
1,1
1,1
3,3
4,9
5,5
1,1
5,5
1,1
9,4
1,1
9,9
8,8
9,8
1,1
9,9
1,1
1,1
1,1
9,9
4,4
4,4
9,9
9,6
9,9
9,9
8,0
0,1
5,5
1,1
2,2
8,8
9,2
1,1
1,1
9,9
9,6
4,9
8,8
1,7
8,8
9,9
8,8
5,4
5,5
6,6
5,1
5,9
1,1
1,1
9,9
1,1
4,4
2,5
4,4
9,9
1,3
9,9
8,4
4,0
9,9
5,5
6,4
8,8
9,9
0,4
1,1
9,9
9,9
1,1
1,1
5,9
9,9
5,5
1,1
0,0
0,0
2,1
0,0
2,9
8,8
8,8
1,0
5,4
9,9
4,9
1,1
5,9
8,8
0,0
1,1
0,0
1,1
9,9
1,1
8,8
8,8
9,9
4,8
4,4
1,1
4,2
7,7
8,8
4,9
8,8
9,2
9,9
3,3
9,9
5,5
0,0
8,6
9,6
9,6
1,0
1,1
0,1
9,9
9,4
9,9
9,8
9,9
0,0
1,1
5,5
4,4
1,1
8,8
1,1
1,3
0,0
0,0
1,1
9,9
0,0
5,9
4,4
4,9
0,0
9,2
1,1
5,5
4,8
9,9
1,1
1,1
5,9
4,4
0,0
1,1
9,9
8,6
5,5
##################CONFUSION MATRIX############################
[[ 37   4   1   0   6   1   0   0   1   4]
 [  4 110   0   5   3   0   0   5   0   1]
 [  2   1   6   0   1   1   2   0   0   6]
 [  1   3   0   8   0   0   0   1   0   0]
 [  3   2   2   0  19   2   1   0   3  14]
 [  2   3   0   1   8  34   0   0   0  15]
 [  2   0   0   0   1   0   3   0   1   0]
 [  0   0   0   1   0   0   0   9   0   1]
 [  2   1   2   0   1   2   3   0  39   2]
 [  2   1   4   0  11  15   6   0   6  82]]
Precision
[0.67272727 0.88       0.4        0.53333333 0.38       0.61818182
 0.2        0.6        0.78       0.656     ]
Recall
[0.68518519 0.859375   0.31578947 0.61538462 0.41304348 0.53968254
 0.42857143 0.81818182 0.75       0.64566929]
F1 by class
[0.67889908 0.86956522 0.35294118 0.57142857 0.39583333 0.57627119
 0.27272727 0.69230769 0.76470588 0.65079365]
Accuracy
0.6673076923076923
Macro average F1
0.582547306581484
Weighted average F1
0.6702937407750641
