Best Decision Tree
25,4
13,13
7,7
9,2
2,18
15,17
2,11
23,23
0,22
24,20
14,2
9,9
11,11
19,19
4,4
5,5
2,6
15,8
2,2
8,0
14,16
0,0
25,25
19,17
25,9
25,1
10,21
8,8
12,24
11,12
25,3
7,23
19,17
16,16
10,10
10,10
18,18
25,9
17,15
15,5
5,16
10,11
13,13
1,1
7,13
22,10
7,25
2,14
13,24
0,0
7,7
9,3
22,22
20,20
1,3
2,14
0,25
19,9
17,15
2,14
10,7
0,2
11,11
10,12
0,0
8,6
9,6
20,20
21,12
21,13
24,24
20,22
11,21
25,8
24,21
18,18
5,15
15,17
6,6
19,19
##################CONFUSION MATRIX############################
[[3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1]
 [0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 1 0 0 0 1 0 0 0 0 1 0 0 3 0 0 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1]
 [1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 0 0 2 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0]
 [0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0]
 [0 1 0 1 1 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]]
Precision
[0.75       0.5        0.25       0.         0.5        0.5
 0.25       0.66666667 0.33333333 0.25       0.66666667 0.5
 0.         0.5        0.         0.         0.33333333 0.
 0.66666667 1.         0.66666667 0.         0.33333333 0.5
 0.33333333 0.33333333]
Recall
[0.5        0.5        0.14285714 1.         1.         0.33333333
 1.         0.4        0.33333333 0.25       0.33333333 0.5
 0.         0.66666667 0.         0.         1.         0.
 1.         0.4        0.66666667 0.         0.5        1.
 0.33333333 0.14285714]
F1 by class
[0.6        0.5        0.18181818 0.         0.66666667 0.4
 0.4        0.5        0.33333333 0.25       0.44444444 0.5
 0.         0.57142857 0.         0.         0.5        0.
 0.8        0.57142857 0.66666667 0.         0.4        0.66666667
 0.33333333 0.2       ]
Accuracy
0.3625
Macro average F1
0.36483793983793983
Weighted average F1
0.373051948051948
