Base Multi-Layered Perceptron
2,4
13,13
0,7
2,2
0,18
17,17
0,11
12,23
13,22
11,20
14,2
9,9
2,11
8,19
14,4
12,5
0,6
8,8
2,2
0,0
16,16
0,0
0,25
17,17
8,9
0,1
12,21
8,8
0,24
12,12
3,3
10,23
10,17
16,16
10,10
0,10
16,18
0,9
8,15
0,5
2,16
8,11
10,13
15,1
0,13
0,10
12,25
14,14
12,24
0,0
0,7
0,3
14,22
10,20
6,3
16,14
0,25
9,9
0,15
16,14
2,7
14,2
14,11
12,12
0,0
6,6
16,6
14,20
12,12
12,13
13,24
13,22
0,21
8,8
0,21
0,18
14,15
17,17
16,6
8,19
##################CONFUSION MATRIX############################
[[4 1 0 1 0 1 1 2 0 1 2 1 0 1 0 1 0 0 2 0 0 2 0 0 1 2]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 2 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 3 1 0 1 0 0 0 1 0 0 0 2 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
 [0 0 0 0 0 1 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 1 0 1 1 1]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 1 0]
 [0 0 2 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0]
 [0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 2 0 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
Precision
[1.         0.         0.5        0.33333333 0.         0.
 0.25       0.         1.         0.5        0.33333333 0.
 1.         0.25       0.33333333 0.         0.66666667 0.75
 0.         0.         0.         0.         0.         0.
 0.         0.        ]
Recall
[0.17391304 1.         0.33333333 1.         1.         1.
 0.5        1.         0.375      1.         0.2        0.
 0.33333333 0.25       0.125      0.         0.28571429 1.
 1.         1.         1.         1.         1.         1.
 1.         1.        ]
F1 by class
[0.2962963  0.         0.4        0.5        0.         0.
 0.33333333 0.         0.54545455 0.66666667 0.25       0.
 0.5        0.25       0.18181818 0.         0.4        0.85714286
 0.         0.         0.         0.         0.         0.
 0.         0.        ]
Accuracy
0.3
Macro average F1
0.19925814925814928
Weighted average F1
0.37068031505531507
